id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
599268,Landing Page Submission,Direct Traffic,No,No,0,3.0,218,3.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
599258,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,359,2.0,Chat Conversation,Business Administration,,No,No,No,No,No,No,,,Yes
599247,Landing Page Submission,Google,No,No,0,5.0,177,5.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
599196,API,Direct Traffic,No,No,1,2.0,1138,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
599192,Landing Page Submission,Organic Search,No,No,0,3.0,540,1.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
599164,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,International Business,Unemployed,No,No,No,No,No,No,,,No
599156,API,Google,No,No,0,3.0,45,3.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
599141,Landing Page Submission,Direct Traffic,No,No,0,2.0,1294,2.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
599140,Landing Page Submission,Google,No,No,0,4.0,102,4.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
599119,API,Organic Search,No,No,1,3.0,1358,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
599103,Landing Page Submission,Google,No,No,0,6.0,132,6.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
599085,Landing Page Submission,Google,No,No,0,2.0,272,2.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
599082,Landing Page Submission,Direct Traffic,No,No,0,3.0,135,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
599079,Landing Page Submission,Organic Search,No,No,0,9.0,901,9.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
599075,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Student,No,No,No,No,No,No,,,No
599070,Landing Page Submission,Direct Traffic,No,No,0,7.0,202,7.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
599066,API,Google,No,No,0,1.0,91,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
599052,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
599046,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
599009,Landing Page Submission,Direct Traffic,Yes,No,1,3.0,1532,3.0,Unsubscribed,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
599007,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
598995,Landing Page Submission,Google,No,No,0,5.0,336,5.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
598979,API,Chat,Yes,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598969,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
598940,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,36,1.0,Email Bounced,E-Business,,No,No,No,No,No,No,,,Yes
598930,Landing Page Submission,Direct Traffic,No,No,0,2.0,190,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
598916,Landing Page Submission,Direct Traffic,No,No,1,3.0,135,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
598914,API,Chat,No,No,1,2.0,1446,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
598894,Landing Page Submission,Direct Traffic,No,No,0,1.0,60,1.0,Converted to Lead,IT Projects Management,Student,No,No,No,No,No,No,,,Yes
598892,Landing Page Submission,Direct Traffic,No,No,0,5.0,169,2.5,Page Visited on Website,Healthcare Management,,No,No,No,No,No,No,,,No
598887,Landing Page Submission,Direct Traffic,No,No,0,13.0,243,3.25,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
598881,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
598876,Landing Page Submission,Direct Traffic,No,No,0,4.0,32,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
598852,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
598828,API,Direct Traffic,No,No,0,7.0,60,7.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598825,Landing Page Submission,Direct Traffic,No,No,0,3.0,1321,3.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
598821,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Hospitality Management,Student,No,No,No,No,No,No,,,No
598819,API,Google,No,No,0,5.0,1548,1.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
598818,Lead Add Form,Reference,No,No,1,5.0,1790,1.25,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
598816,Landing Page Submission,Direct Traffic,No,No,0,2.0,314,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
598798,Landing Page Submission,Direct Traffic,No,No,1,8.0,1631,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
598793,Landing Page Submission,Direct Traffic,No,No,0,2.0,1450,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
598792,API,Google,No,No,1,2.0,865,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598790,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
598778,Landing Page Submission,Direct Traffic,No,No,0,5.0,166,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
598777,Landing Page Submission,Google,No,No,0,4.0,27,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
598771,Landing Page Submission,Direct Traffic,No,No,0,4.0,339,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
598761,Landing Page Submission,Google,No,No,0,4.0,113,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
598759,Landing Page Submission,Google,No,No,1,1.0,822,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,No
598757,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
598756,Landing Page Submission,Google,No,No,0,4.0,1065,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
598752,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1606,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
598737,API,Chat,No,No,0,1.0,1687,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
598730,Landing Page Submission,Google,No,No,0,3.0,338,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
598694,Landing Page Submission,Google,No,No,0,5.0,60,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
598675,Landing Page Submission,Google,No,No,1,4.0,1005,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
598657,API,Google,Yes,No,0,3.0,35,3.0,Unsubscribed,Select,Unemployed,No,No,No,No,No,No,,,No
598615,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
598614,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598596,Landing Page Submission,Organic Search,No,No,0,13.0,217,4.33,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
598588,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,281,1.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
598580,Landing Page Submission,Direct Traffic,No,No,0,2.0,62,1.0,Converted to Lead,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
598572,Landing Page Submission,Google,No,No,1,5.0,57,2.5,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,No
598532,API,Organic Search,No,No,1,15.0,914,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
598522,Landing Page Submission,Direct Traffic,No,No,0,5.0,335,1.25,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
598507,Landing Page Submission,Direct Traffic,No,No,0,2.0,84,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
598501,Landing Page Submission,Google,No,No,0,5.0,282,2.5,Page Visited on Website,International Business,Unemployed,No,No,No,No,No,No,,,No
598485,API,Organic Search,No,No,0,6.0,155,6.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598484,Landing Page Submission,Direct Traffic,No,No,0,2.0,1047,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
598481,API,Organic Search,No,No,0,4.0,1144,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
598461,Landing Page Submission,Organic Search,No,No,0,13.0,181,13.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
598458,Landing Page Submission,Direct Traffic,No,No,0,3.0,202,3.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
598455,Landing Page Submission,Direct Traffic,No,No,1,2.0,1201,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
598440,API,Direct Traffic,No,No,1,2.0,2140,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
598425,Landing Page Submission,Direct Traffic,No,No,1,8.0,826,1.6,Page Visited on Website,Business Administration,Working Professional,No,No,No,No,No,Yes,,,No
598377,API,Google,No,No,1,26.0,1157,2.17,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
598355,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,218,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,,,Yes
598330,Landing Page Submission,Direct Traffic,No,No,0,3.0,292,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
598309,Lead Add Form,Reference,No,No,1,,2081,,,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
598303,Landing Page Submission,Direct Traffic,No,No,0,2.0,1151,2.0,Converted to Lead,,,No,No,No,No,No,No,,,No
598302,Landing Page Submission,Direct Traffic,No,No,1,3.0,803,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
598301,API,Organic Search,No,No,0,5.0,92,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
598294,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,335,3.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
598285,API,Google,No,No,0,3.0,636,1.5,Page Visited on Website,,,No,No,No,No,No,No,,,No
598257,Landing Page Submission,Google,Yes,No,0,1.0,246,1.0,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
598246,API,Google,No,No,1,7.0,1479,2.33,SMS Sent,,,No,No,No,No,No,No,,,No
598213,Landing Page Submission,Direct Traffic,No,No,0,1.0,273,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
598209,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
598207,Landing Page Submission,Direct Traffic,No,No,0,5.0,1340,1.67,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
598175,Landing Page Submission,Organic Search,Yes,No,1,4.0,56,4.0,Email Bounced,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
598171,Landing Page Submission,Direct Traffic,No,No,0,9.0,69,4.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
598165,API,Google,No,No,1,2.0,1345,1.0,Email Opened,Business Administration,Other,No,No,No,No,No,No,,,No
598159,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,95,3.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,,,Yes
598150,API,Direct Traffic,No,No,0,4.0,287,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
598132,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
598127,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598119,Landing Page Submission,Direct Traffic,No,No,0,2.0,346,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
598116,Landing Page Submission,Direct Traffic,No,No,1,4.0,72,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
598110,Landing Page Submission,Direct Traffic,No,No,1,5.0,1449,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
598109,Landing Page Submission,Direct Traffic,No,No,1,5.0,1270,2.5,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
598098,Landing Page Submission,Direct Traffic,No,No,0,2.0,1372,2.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
598094,API,Google,No,No,1,6.0,1016,3.0,Chat Conversation,Operations Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
598087,Landing Page Submission,Google,No,No,0,4.0,364,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
598074,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
598067,Landing Page Submission,Google,No,No,0,3.0,298,3.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,,,No
598065,Landing Page Submission,Google,No,No,0,2.0,252,2.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
598037,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
598020,Lead Add Form,Reference,No,No,1,7.0,1052,2.33,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
598010,API,Chat,No,No,1,10.0,1156,3.33,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
598004,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
597996,API,Organic Search,No,No,1,6.0,1181,2.0,SMS Sent,Select,Student,No,No,No,No,No,No,15.0,15.0,No
597984,Landing Page Submission,Organic Search,No,No,0,7.0,212,3.5,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
597982,Landing Page Submission,Organic Search,No,No,1,12.0,1805,3.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
597968,Landing Page Submission,Direct Traffic,No,No,0,2.0,33,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
597966,API,Google,No,No,0,3.0,320,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
597963,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
597956,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
597954,Landing Page Submission,Direct Traffic,No,No,0,2.0,142,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
597945,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
597925,Landing Page Submission,Direct Traffic,No,No,1,2.0,64,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
597917,API,Google,No,No,0,5.0,1037,5.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
597909,Landing Page Submission,Google,No,No,0,3.0,1489,3.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
597904,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Working Professional,No,No,No,No,No,No,,,No
597897,Landing Page Submission,Organic Search,No,No,1,4.0,1078,1.33,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
597890,Landing Page Submission,Direct Traffic,No,No,0,4.0,432,4.0,Email Opened,Marketing Management,Student,No,No,No,No,No,No,,,No
597873,Landing Page Submission,Google,No,No,0,3.0,87,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
597861,Landing Page Submission,Direct Traffic,No,No,1,2.0,1112,2.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
597857,API,Google,No,No,0,2.0,96,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
597853,Landing Page Submission,Direct Traffic,No,No,0,2.0,479,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
597849,Landing Page Submission,Organic Search,No,No,0,6.0,397,6.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
597846,Landing Page Submission,Google,No,No,0,8.0,233,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,Yes
597841,API,Organic Search,No,No,0,9.0,1932,9.0,Chat Conversation,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
597829,Landing Page Submission,Direct Traffic,No,No,1,2.0,1876,2.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
597819,API,Chat,No,No,1,3.0,1110,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
597789,Landing Page Submission,Direct Traffic,No,No,0,4.0,469,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
597759,Landing Page Submission,Organic Search,No,No,0,5.0,912,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
597708,Landing Page Submission,Direct Traffic,No,No,1,3.0,122,3.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
597687,Landing Page Submission,Direct Traffic,No,No,0,4.0,487,1.33,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,Yes
597680,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
597663,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,1438,2.0,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
597646,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,384,1.0,Email Bounced,Human Resource Management,,No,No,No,No,No,No,,,Yes
597627,Landing Page Submission,Direct Traffic,No,No,0,3.0,7,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
597625,Landing Page Submission,Direct Traffic,No,No,0,3.0,956,1.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
597623,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
597621,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
597599,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,54,1.5,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,Yes
597575,Landing Page Submission,Direct Traffic,No,No,0,3.0,270,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
597573,Landing Page Submission,Direct Traffic,No,No,1,2.0,1258,2.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,Yes
597563,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
597538,Lead Add Form,Reference,Yes,No,1,,1216,,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
597477,Landing Page Submission,Google,No,No,1,11.0,332,2.75,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
597470,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,104,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
597458,Landing Page Submission,Direct Traffic,No,No,1,4.0,1119,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
597443,API,Google,No,No,0,2.0,247,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
597438,Landing Page Submission,Organic Search,No,No,1,15.0,1205,3.75,SMS Sent,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
597417,Landing Page Submission,Google,No,No,0,4.0,434,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
597388,Landing Page Submission,Organic Search,No,No,1,7.0,1780,7.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
597343,API,Google,No,No,1,2.0,208,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
597338,Landing Page Submission,Google,No,No,1,4.0,1549,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
597334,Landing Page Submission,Direct Traffic,No,No,0,11.0,420,5.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
597301,API,Google,No,No,0,2.0,334,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
597298,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
597276,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
597273,Landing Page Submission,Organic Search,No,No,0,7.0,339,3.5,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,,,Yes
597265,Landing Page Submission,Google,No,No,0,4.0,758,4.0,Email Opened,International Business,,No,No,No,No,No,No,,,No
597258,Landing Page Submission,Google,No,No,1,4.0,1317,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
597250,Landing Page Submission,Direct Traffic,No,No,0,2.0,412,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
597245,Landing Page Submission,Google,No,No,1,4.0,1599,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
597234,Landing Page Submission,Direct Traffic,No,No,1,3.0,1387,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
597233,API,Chat,No,No,1,4.0,338,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
597212,API,Chat,No,No,0,0.0,0,0.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
597205,Landing Page Submission,Direct Traffic,No,No,0,2.0,223,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
597189,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
597187,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
597178,Landing Page Submission,Organic Search,No,No,1,10.0,47,3.33,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,No
597171,Landing Page Submission,Google,No,No,1,4.0,875,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
597168,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
597116,API,Direct Traffic,No,No,1,4.0,1655,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
597088,Landing Page Submission,Organic Search,Yes,No,0,9.0,127,4.5,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
597017,Landing Page Submission,Google,No,No,1,5.0,858,1.67,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
596989,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
596970,API,Organic Search,No,No,0,4.0,157,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
596920,API,Chat,No,No,0,0.0,0,0.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
596901,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
596871,Landing Page Submission,Direct Traffic,No,No,0,8.0,277,2.67,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
596866,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
596860,Landing Page Submission,Direct Traffic,No,No,1,2.0,418,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
596857,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
596845,API,Organic Search,No,No,0,5.0,1030,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
596816,Landing Page Submission,Organic Search,No,No,0,17.0,1439,3.4,Page Visited on Website,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
596809,Landing Page Submission,Google,No,No,0,6.0,1259,2.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
596808,API,Google,No,No,0,2.0,467,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
596805,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,11.0,16.0,No
596789,Landing Page Submission,Organic Search,Yes,No,0,9.0,157,4.5,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
596785,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
596770,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
596753,Landing Page Submission,Google,No,No,0,5.0,383,5.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
596751,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
596750,Landing Page Submission,Google,No,No,0,4.0,1346,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
596726,Landing Page Submission,Organic Search,No,No,0,2.0,151,2.0,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
596724,Landing Page Submission,Direct Traffic,No,No,1,3.0,1129,3.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
596714,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
596700,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,,,No
596694,API,Organic Search,No,No,1,3.0,51,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
596671,API,Direct Traffic,No,No,0,4.0,65,4.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
596669,API,Google,No,No,1,2.0,958,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
596654,API,Organic Search,No,No,1,3.0,235,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
596651,Landing Page Submission,Organic Search,No,No,0,7.0,168,3.5,Page Visited on Website,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
596643,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,495,1.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
596635,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
596628,Landing Page Submission,Direct Traffic,No,No,0,2.0,32,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
