id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
611216,Landing Page Submission,Direct Traffic,No,No,0,7.0,224,7.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
623727,Landing Page Submission,Google,No,No,0,3.0,320,3.0,Form Submitted on Website,Marketing Management,,No,No,No,No,No,No,,,No
608470,API,Chat,No,No,0,4.0,164,1.33,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
611101,API,Chat,No,No,0,0.0,0,0.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
637107,API,Google,No,No,0,3.0,441,3.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
588096,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,124,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,17.0,No
592407,Landing Page Submission,Direct Traffic,No,No,1,6.0,86,6.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
645271,Landing Page Submission,Google,No,No,0,4.0,1805,4.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,No
588963,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,499,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
594568,Landing Page Submission,Organic Search,Yes,No,0,5.0,623,5.0,Email Bounced,International Business,Unemployed,No,No,No,No,No,No,,,Yes
659132,Landing Page Submission,Referral Sites,No,No,0,7.0,41,3.5,Email Opened,Services Excellence,,No,No,No,No,No,No,14.0,14.0,Yes
623906,Landing Page Submission,Organic Search,No,No,0,3.0,48,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
644885,Landing Page Submission,Direct Traffic,No,No,1,2.0,1545,2.0,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,15.0,20.0,Yes
593990,Landing Page Submission,Organic Search,No,No,1,4.0,1216,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
593555,API,Google,No,No,1,2.0,28,2.0,Email Link Clicked,Hospitality Management,Working Professional,No,No,No,No,No,No,,,No
585266,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,131,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
586241,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
599571,Landing Page Submission,Direct Traffic,No,No,0,5.0,391,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
587710,Landing Page Submission,Organic Search,No,No,0,3.0,491,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
585377,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
632702,Landing Page Submission,Organic Search,No,No,1,3.0,191,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
649867,API,Referral Sites,No,No,0,2.0,315,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
614087,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Finance Management,Working Professional,No,No,No,No,No,No,,,No
604199,Landing Page Submission,Google,No,No,1,14.0,1442,2.8,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,16.0,20.0,Yes
625927,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
600647,Landing Page Submission,Direct Traffic,No,No,0,5.0,381,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
645657,API,Google,No,No,1,2.0,923,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
590549,API,Google,No,No,1,2.0,1019,1.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,13.0,No
593445,Landing Page Submission,Direct Traffic,No,No,0,2.0,1293,2.0,Converted to Lead,IT Projects Management,,No,No,No,No,No,No,15.0,13.0,No
602666,Landing Page Submission,Google,No,No,0,4.0,913,4.0,Chat Conversation,International Business,Unemployed,No,No,No,No,No,No,,,No
616924,API,Chat,Yes,No,1,0.0,0,0.0,Unsubscribed,,,No,No,No,No,No,No,,,No
599977,Landing Page Submission,Direct Traffic,No,No,0,2.0,558,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
602091,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
617432,Landing Page Submission,Direct Traffic,No,No,1,3.0,977,3.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,Yes
648146,API,Google,No,No,0,1.0,20,1.0,Converted to Lead,,,No,No,No,No,No,No,11.0,15.0,No
617698,API,Google,No,No,0,5.0,418,5.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
642741,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
645927,API,Google,No,No,1,4.0,1874,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
633744,Landing Page Submission,Google,No,No,1,4.0,1412,4.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
579883,API,Google,No,No,0,2.0,12,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
653691,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
598170,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
623768,Landing Page Submission,Google,No,No,0,4.0,245,4.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,No
595730,Landing Page Submission,Direct Traffic,No,No,0,2.0,24,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
634092,Landing Page Submission,Direct Traffic,No,No,1,9.0,1150,4.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
629734,Landing Page Submission,Direct Traffic,No,No,0,3.0,1932,3.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
602170,Landing Page Submission,Direct Traffic,No,No,0,2.0,377,2.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
638412,Landing Page Submission,Google,No,No,0,2.0,774,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,13.0,18.0,No
660410,API,Google,No,No,1,3.0,78,3.0,Unreachable,International Business,Unemployed,No,No,No,No,No,No,16.0,18.0,No
639868,API,Direct Traffic,No,No,1,13.0,20,2.6,Had a Phone Conversation,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,16.0,17.0,No
635362,Landing Page Submission,Google,No,No,1,4.0,784,4.0,Page Visited on Website,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,18.0,No
653593,Landing Page Submission,Direct Traffic,No,No,1,2.0,1284,2.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,13.0,16.0,Yes
601344,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
592590,API,Google,Yes,No,0,2.0,30,2.0,Email Bounced,Select,Student,No,No,No,No,No,No,14.0,15.0,No
621103,API,Google,Yes,No,0,1.0,1238,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
642937,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
589402,API,Google,No,No,1,2.0,1020,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
632816,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
650892,Landing Page Submission,Direct Traffic,No,No,1,18.0,59,2.57,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
589789,Landing Page Submission,Organic Search,No,No,1,11.0,1203,1.57,Page Visited on Website,Finance Management,Working Professional,No,No,No,No,No,No,16.0,17.0,No
638355,API,Google,No,No,0,2.0,1099,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
639509,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
608529,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,583,5.0,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,,,Yes
589334,Landing Page Submission,Google,No,No,1,4.0,1194,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
599567,Landing Page Submission,Direct Traffic,No,No,0,2.0,370,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
603607,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
589085,Landing Page Submission,Direct Traffic,Yes,No,1,4.0,279,4.0,Unsubscribed,Business Administration,,No,No,No,No,No,No,16.0,18.0,Yes
588877,Landing Page Submission,Direct Traffic,No,No,1,2.0,287,2.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
594553,Landing Page Submission,Google,No,No,0,3.0,62,3.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
635575,Landing Page Submission,Organic Search,No,No,1,3.0,1484,3.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
607850,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
624546,Landing Page Submission,Direct Traffic,No,No,0,3.0,59,3.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,No
587889,Landing Page Submission,Direct Traffic,No,No,0,5.0,1399,1.67,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
656833,API,Google,No,No,0,3.0,199,1.5,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,10.0,17.0,No
625410,Landing Page Submission,Google,No,No,1,5.0,1179,5.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
625984,API,Google,No,No,1,6.0,1292,6.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
591765,Landing Page Submission,Google,Yes,No,0,4.0,183,4.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,12.0,17.0,No
590414,Landing Page Submission,Direct Traffic,No,No,0,1.0,312,1.0,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,11.0,18.0,Yes
649752,API,Organic Search,No,No,0,7.0,1052,7.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,13.0,No
645662,Landing Page Submission,Organic Search,No,No,0,8.0,550,2.67,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
588990,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
596069,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
626940,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
591340,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
645324,Landing Page Submission,Google,No,No,1,3.0,359,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
620550,API,Google,No,No,0,6.0,154,6.0,Converted to Lead,,,No,No,No,No,No,No,,,No
590588,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
608064,Landing Page Submission,Organic Search,No,No,0,4.0,1622,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
587135,Landing Page Submission,Google,No,No,1,5.0,1388,5.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,18.0,No
613383,Landing Page Submission,Direct Traffic,No,No,1,3.0,1383,3.0,SMS Sent,Services Excellence,Unemployed,No,No,No,No,No,No,,,Yes
583400,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
651865,API,Google,No,No,1,3.0,1007,1.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
658011,Landing Page Submission,Direct Traffic,No,No,0,9.0,307,1.8,Chat Conversation,E-Business,,No,No,No,No,No,No,14.0,18.0,Yes
657731,Landing Page Submission,Direct Traffic,No,No,1,1.0,891,1.0,Converted to Lead,Operations Management,Student,No,No,No,No,No,No,15.0,19.0,Yes
592657,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,16.0,14.0,No
588682,API,Organic Search,No,No,1,7.0,987,1.17,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
651441,Landing Page Submission,Google,No,No,0,3.0,201,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,18.0,No
650681,Landing Page Submission,Organic Search,No,No,0,9.0,338,2.25,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
641495,Landing Page Submission,Google,No,No,1,3.0,761,3.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
622866,API,Google,No,No,0,2.0,191,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
579615,Landing Page Submission,Direct Traffic,No,No,1,5.0,210,2.5,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,20.0,No
629260,Landing Page Submission,Google,No,No,1,4.0,156,1.33,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,No
625850,Landing Page Submission,Direct Traffic,No,No,1,4.0,1023,1.33,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
600761,Landing Page Submission,Organic Search,No,No,0,5.0,83,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
626676,Landing Page Submission,Direct Traffic,No,No,1,4.0,222,2.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,,,Yes
652766,Landing Page Submission,Google,No,No,0,1.0,583,1.0,Converted to Lead,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,13.0,No
592786,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
591532,Landing Page Submission,Organic Search,Yes,No,0,3.0,422,3.0,Email Bounced,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
603289,API,Chat,No,No,1,1.0,798,1.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
621277,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
627081,API,Google,Yes,No,0,3.0,438,3.0,Email Bounced,,,No,No,No,No,No,No,,,No
582057,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,17.0,14.0,No
605090,Landing Page Submission,Direct Traffic,No,No,0,2.0,216,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
607916,Landing Page Submission,Organic Search,Yes,No,1,4.0,804,4.0,Unsubscribed,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
643280,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,13.0,No
593359,Landing Page Submission,Direct Traffic,No,No,0,3.0,39,3.0,Converted to Lead,IT Projects Management,,No,No,No,No,No,No,14.0,15.0,No
656665,API,Organic Search,No,No,0,3.0,124,3.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
583526,Landing Page Submission,Organic Search,No,No,1,5.0,1445,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
583473,Landing Page Submission,Direct Traffic,No,No,0,7.0,408,1.75,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,10.0,18.0,Yes
598950,Landing Page Submission,Organic Search,No,No,1,2.0,1106,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
606479,Landing Page Submission,Google,No,No,0,7.0,461,2.33,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
627043,Landing Page Submission,Direct Traffic,No,No,0,12.0,382,3.0,Email Opened,International Business,,No,No,No,No,No,No,,,Yes
587218,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
658029,Landing Page Submission,Direct Traffic,No,No,0,3.0,66,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
588908,Landing Page Submission,Direct Traffic,No,No,0,7.0,236,7.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
615713,API,Google,No,No,0,4.0,146,1.0,Email Opened,,,No,No,No,No,No,No,,,No
603938,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
648681,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,16.0,No
646930,Landing Page Submission,bing,No,No,0,3.0,138,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
591474,Landing Page Submission,Organic Search,No,No,0,11.0,282,11.0,Chat Conversation,Travel and Tourism,Unemployed,No,No,No,No,No,No,17.0,15.0,No
581606,Landing Page Submission,Direct Traffic,No,No,0,2.0,784,2.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,14.0,16.0,Yes
659889,Landing Page Submission,Direct Traffic,No,No,1,4.0,1435,4.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,12.0,18.0,Yes
607357,Landing Page Submission,Google,No,No,1,5.0,1269,2.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
614878,Landing Page Submission,Direct Traffic,No,No,0,3.0,127,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,Yes
600148,Landing Page Submission,Direct Traffic,No,No,1,8.0,1032,8.0,Email Opened,Business Administration,Other,No,No,No,No,No,No,,,No
652250,API,Google,No,No,1,3.0,981,3.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
644821,Landing Page Submission,Direct Traffic,No,No,0,1.0,211,1.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
588097,Lead Add Form,Reference,No,No,0,,711,,Had a Phone Conversation,Marketing Management,Working Professional,No,No,No,No,No,No,13.0,19.0,No
602352,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
596412,Lead Add Form,Reference,No,No,1,2.0,1561,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
592855,Landing Page Submission,Direct Traffic,No,No,0,8.0,139,8.0,Email Opened,,,Yes,No,No,No,No,No,14.0,17.0,No
595948,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
615333,Landing Page Submission,Google,No,No,0,5.0,357,2.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
660339,API,Organic Search,No,No,0,3.0,74,1.5,Email Opened,,,No,No,No,No,No,No,12.0,15.0,No
622189,API,Organic Search,No,No,1,5.0,277,2.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
606155,Landing Page Submission,Organic Search,No,No,0,18.0,237,2.25,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
588064,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
649430,API,Referral Sites,No,No,0,6.0,968,3.0,Page Visited on Website,,,No,No,No,No,No,No,17.0,13.0,No
622295,API,Google,No,No,1,4.0,734,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
607470,Landing Page Submission,Referral Sites,No,No,0,54.0,1280,4.5,SMS Sent,Select,,No,No,No,No,No,No,,,No
591151,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,229,1.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,13.0,No
645149,Landing Page Submission,Google,No,No,0,2.0,1288,2.0,Email Opened,Travel and Tourism,,No,No,No,No,No,No,14.0,16.0,No
650507,API,Google,No,No,1,2.0,1499,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
596953,Landing Page Submission,Organic Search,No,No,0,3.0,1328,1.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
629691,API,Google,No,No,0,3.0,187,1.5,Chat Conversation,,,No,No,No,No,No,No,,,No
587534,Landing Page Submission,Direct Traffic,No,No,0,2.0,404,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,16.0,18.0,Yes
617119,Landing Page Submission,Direct Traffic,No,No,0,5.0,194,5.0,Email Opened,Retail Management,,No,No,No,No,No,No,,,Yes
588317,Landing Page Submission,Google,Yes,No,0,1.0,1936,1.0,Email Bounced,Retail Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
631047,Landing Page Submission,Direct Traffic,No,No,0,6.0,1271,3.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,,,No
593314,Landing Page Submission,Google,Yes,No,0,4.0,89,2.0,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,17.0,No
655437,API,Referral Sites,No,No,0,2.0,56,2.0,Chat Conversation,,,No,No,No,No,No,No,14.0,13.0,No
649156,API,Google,No,No,0,2.0,14,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
655240,API,Organic Search,No,No,0,3.0,677,1.5,Email Opened,Select,Student,No,No,No,No,No,No,15.0,14.0,No
612469,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
581351,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
654947,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
633959,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
582567,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,14.0,No
632515,Landing Page Submission,Google,No,No,0,4.0,444,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
580449,Landing Page Submission,Direct Traffic,No,No,0,2.0,761,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,19.0,Yes
605793,Landing Page Submission,Organic Search,Yes,No,0,2.0,374,2.0,Email Bounced,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
605786,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
648015,Landing Page Submission,Google,No,No,0,3.0,68,3.0,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,18.0,No
587472,Landing Page Submission,Organic Search,No,No,0,13.0,246,6.5,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,16.0,13.0,Yes
589352,API,Google,No,No,0,2.0,129,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
650338,Lead Add Form,Chat,No,No,1,2.0,1582,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
595209,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
643198,Landing Page Submission,Google,No,No,1,3.0,1622,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
608451,Landing Page Submission,Direct Traffic,No,No,1,4.0,1503,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
626658,API,Chat,No,No,1,4.0,1021,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,18.0,No
603687,Landing Page Submission,Google,No,No,1,5.0,1585,5.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,No
619261,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
651993,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
651570,API,Google,No,No,0,6.0,234,6.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
609677,Landing Page Submission,Direct Traffic,No,No,1,3.0,1158,1.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
612022,Landing Page Submission,Direct Traffic,No,No,1,2.0,129,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
614630,Landing Page Submission,Direct Traffic,No,No,0,1.0,45,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
609041,Landing Page Submission,Direct Traffic,Yes,No,0,15.0,56,5.0,Page Visited on Website,Supply Chain Management,,No,No,No,No,No,No,,,Yes
616058,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
629451,API,Google,No,No,1,2.0,1051,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
629531,Landing Page Submission,Google,No,No,0,6.0,268,6.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
591657,Landing Page Submission,Organic Search,No,No,0,4.0,237,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
658188,Landing Page Submission,Google,No,No,0,1.0,123,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
609067,Landing Page Submission,Direct Traffic,No,No,1,3.0,1152,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
633810,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
591197,Landing Page Submission,Direct Traffic,No,No,0,2.0,1245,2.0,Form Submitted on Website,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
644750,API,Google,No,No,1,2.0,1132,1.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
655719,Landing Page Submission,Direct Traffic,No,No,0,2.0,398,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
581875,API,Direct Traffic,No,No,0,3.0,274,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
583781,Landing Page Submission,Google,No,No,0,5.0,191,5.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,17.0,No
616581,Landing Page Submission,Google,No,No,0,4.0,144,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
601458,API,Chat,Yes,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
637666,Landing Page Submission,Direct Traffic,No,No,0,3.0,382,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,17.0,Yes
647930,API,Google,No,No,1,2.0,1014,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
